,text,dialect
1152,جمال محمود انت مبروك التعادل عندك احسن لاعبين بالاردن وبتواجه فريق أكثر لاعبين غايبين والمخادمة حاول قدر الإمكان يفوزكم وما فزتوا تستفز جمهور ونادي بحجم الفيصلي لانه بدك أربعين لتوصل لانجازاتهالفيصلي الوحدات,JO
1153,الشعب المصري معاك يافخامة الرئيس السيسي,JO
1154,سيده اردنيه اسمها سهاد الخواجا فوتي انستجرامي بتلاقيني عاملالها تاغ حسابها,JO
1155,ماظلى الحكومه تقول كلوا كعك بدل الخبرقالوا يافرعون وش اللي فرعنك مالقيت اللي يردني,JO
1156,حاطات عله هذول قلبي عيلة كرزون كلها,JO
1157,مشكلتي الانترنت بطيء عندي بالبيت نحكي موظف بيوعد يشوف المشكله يرجع يتواصل بيرجع يحكي مرات شرحنالهم حد رد لنا جواب أشهر ردوا خبر الانترنت بمطنقتنا بطيء,JO
1158,وبهدوء الفجر الله يكتبلنا بنتمناه ياارب,JO
1159,آلله يلعن هيك حكومه فاشله مو لاقيه اللي يردهاقالوا يافرعون وش اللي فرعنك مالقيت حد يردني,JO
1160,وبقولك حضرتها احا شو هالحجة,JO
1161,الله يسعدك يارب ويوفقك,JO
1162,صدقتي كمان البعض يفقد اسلوب الحوار الصح بيفكروا انهم بيستفزني ازا الطول عليكي مو عارفين الاهانه بتنكش اخلاق تربية بس,JO
1163,عندي مشكلة يا نحنا ساكنين صرلنا شهر والشارع تبعنا راجعنا الأمانة السنة الماضية عشان تزفيت الشارع لانه بنقدر نفوت الكراج مش مزفت والحجة انهم مشغولين بالباص السريع طيب نحنا بنصف وبنسكر الشارع بزبط هيك وبكرا جاي شتاء يعني لمتى هيك الوضع,JO
1164,بشوف بزعل وين وصلنابس للاسف وصلنا هيك ايدناالواسطات الحرمنه الفساد صنع الشعب بتغير مسؤول رح نتغير للأسف,JO
1165,عمان حلوه للي ليرات يالله شو بتجنن بس اللي مسخمط الله جحيم هاي البلد,JO
1166,الله المقاطع اللي بشوفها العرب إلتعن طعريس طعريس عرضهم كازاخستان,JO
1167,هلااااااا والله وحشتيناااا ينعاد يارب,JO
1168,الله يرحمه يارب حبيبتي,JO
1169,دفتر هاي اخرها اعذريني رح اعملك بلوك,JO
1170,بنص الليل سندويشه جبنه بوك,JO
1171,تخاف بعرفش أشد حالي دايما ريلاكس,JO
1172,هذاوطنيالله يحميكم,JO
1173,والله نيالهم بشتغلوا معك بكفي شوفتك ستيالله يحميكم,JO
1174,يا رب إللى جاي خير خير وبس يا رب,JO
1175,انت اللي تحفة يا استاذ تامر وسعيده بتعاوني معك اغنية سهرانهأنا,JO
1176,ليش اهي ذابحتلها,JO
1177,الحكومه جاي الشعب مو المريخ,JO
1178,ايوة هيك هلا نزلوا الحلو والشاي وكل شي عشان ترجعي تجلي,JO
1179,حملة مقاطعه لقنواتكم واشبعوا بالبرنامج اللي حكمتوا بالفشل والانحدار والملل,JO
1180,احلى صوت بالدنيا والله,JO
1181,بمناسبه الفلانتاين ياللي مفكره أنو بحبك بموت فيكي تصدقي حالك فيروز مفكرتو برا البلاد بالاخر طلع عنده اولاد فاعلةةخير,JO
1182,شاء الله بس تكوني مرتاح الجنه وخصوصا اليسا مش مرتاح,JO
1183,امين يا رب يسعد صباحك,JO
1184,المشكلة انو عالم الكزب مزروع فيهم ومتل مابيحكي المتل متل مابتزرع بتحصد,JO
1185,صليت ودعيت الله يخلصنا خائن ومندس,JO
1186,يسلموا كتير الكم الكلام الحلو,JO
1187,كلشي انكسر الصور عم بتقولما حدا بيبقى طول,JO
1188,تدري وش يعني عزة يعني الهوى يتكبر اتنفسهههههههه,JO
1189,الله يسعدك يارب ويخليلك احبابك,JO
1190,يععععععع مالقيتوا نوااااااال وفرتوا علينا كنا بنتابع البرنامج عشان احلام كلا هوى البرنامج فااااااااشل,JO
1191,الصوره اللي وعدتكم انزلها يسعد قلبكم انبسطت فيكم ومعكم كتييييييييييير قليل فعاليات صيف الاردن حفلي حدائق الحسين,JO
1192,زفة هبت نسايم للأميرة نور والشيخ عمر عبر ألحان موسيقى وإنتاج استاذ كلمات المبدع غناء,JO
1193,يسلموا كتير الكم عنجد يسعدكم ربي ويعطيكم ليرضيكم هيك كلام حلو وبجنننن,JO
1194,هالبني ادم اكل خرا لولد الولد,JO
1195,حـب لـأخـيـك مـا تـحـب لـنـفـسـك,JO
1196,شباب الاردن يتأهل لنهائي كأس الاردن وبستاهلوا والله ويا رب بكرا الفيصلي يفوزوا ويتأهلوا هاردلك للوحدات,JO
1197,ياريت نرجع كلنا زي,JO
1198,ياحبيبتي ياالغاليه معذوره وعاذرك وعارفك زين اصيله وماتقصري كلامي للي العتب عليهم,JO
1199,يسعد قلبك يارب انته الزوء,JO
1200,الله يقوي قلبك ويكون معك ويصبرك حاسة فيك مستحيل تقدري تنسي بس اكيد رح تقدري تكملي الطريق جوه قلبك الله يعوضك خير ويجمعك بالجنةآميييييين,JO
1201,يا اخوان اجتني الحارزوقه مش راضيه تروح شربت قهوه مي الفاضي شو العمل زهقت حالي,JO
1202,عالم ذره كاين معناش خبر مخترع مش سامعين عنكبدل بتقضيه تغلط عالناس امسك كتاب اقرأ بلكي بتستفيد,JO
1203,ممكن مساعدةكيف بقدر أحول مصاري موجودة بعقلي لحسابي بالبنك,JO
1204,اكيد طبعا بغني لشيرين متابع صفحاتي كلها هتسمعني بغنيلها شيرين احساس ميتكررش,JO
1205,المي عندكم وسخه بتكون الفلتر بشتغلش بالشكل المطلوب هيك طعميهم الاكل قليل جد,JO
1206,ههههههههه بقعد ساعه وانا بفكر اكتب,JO
1207,زين اللي نطقوا نواب الغبره,JO
1208,الله يخليلي اياكم يارب ويا عيني شو حلوه هالاغنية شو بعشق امال ماهر,JO
1209,اللي كنت بقوله دايما تدافع الكل ام اهي الكل يتخلى,JO
1210,الوردربي يسعددددك,JO
1211,وانتي بالف خير ياالغاليه فقدتك والله ربي مايحرمني منك,JO
1212,تدري وش أبيض خفوقكعباتكوتدري وش اللي غرنينظرتي فيك,JO
1213,أهو خاسرني يحبني بس شسوي جبرني فرقاك,JO
1214,الناس طلعت عشان والناس أخدت ولادها اعتصامالناس طالبت تسقط الحكومة وبس سقطت تغير الحكي وصار بدهم اشياء تانيةالناس بدها تعطي مجال لحكومة جديدة لسا استلمت شافوا خيرها شرها بلشوا فيهمطيب اعطوهم فرصةأعطوا الدرك فرصة يرتاحوا بشهر الرحمةوبس,JO
1215,ربنا يوفقك يا حبيبتي,JO
1216,مو مشكلة مش مهم رايك الفطور بعده,JO
1217,ممتازيعني أحضر الحفله وبوزك شبرين,JO
1218,هادا الواحد بس يصير دابه هيك بطلع منظره,JO
1219,منا عنده ذوق ممكن أحب مكان انت تحبه مشان هيك بتكون التجربة الشخصية خير خيار,JO
1220,يعني المقحبه اللي تصير قدام العالم بالرياض جده جت هذول,JO
1221,بتعرفوا شو أحـلى شـي بهـالوقـت انـڪ تـصلي عـلى رسول الله ﷺ,JO
1222,الله يسعدك يارب رمضان مبارك عليكم,JO
1223,الحمدلله شاءالله نقدر نخفف العقوباتلانه بكفي ظلم لهالنادي,JO
1224,أهدئي يا نفسي أستعيني أستعيذي تيقني ثقي ظني بالله خير الظن أطمئني,JO
1225,الشبابالفيصليدخلت التاق عشان اشوف النتيجه طلعت كلها دعايات حدا بيقدر يخبرني النتيجه,JO
1226,ول هلقد مستحيه شكلك اسمك صورة اسم طب اناقش مين خيال,JO
1227,الاستديو التحليلي لمباراة الفيصلي الرمثاالفيصلي تعرض لأخطاء تحكيمية متكررة وياسر الرواشدة يحتاج لكرت احمر وطرد,JO
1228,تيجي فلوس والله,JO
1229,جمعهالغضب حدا يعطينا صوره مختصره الوضع اللي حاصل مصر,JO
1230,كونوا الموعد السبت الساعه والنصف بتوقيت السعوديه حلقه ممتعه برنامج هتالموسم أتمنى لكم مشاهده ممتعه نداءشراره أحلىصوت,JO
1231,يا رب سعة الخاطر ورضا النفس وذكر طيب وئلب أبيض وروح تبوح لأحد غيرك,JO
1232,أخلاقي رح تسمحلي احكي امينكلك زوء,JO
1233,احنا الأردن وكنا بنتابع البرنامج عشان احلام لاغير ريحتونا نوال لاتصلح ابداا دمها ثقييييييل وجامده حكمتوا البرنامج بالفشل,JO
1234,حاجه الثنتين الاولي سرقه بالبلد بدهم يحطوها بطيز اللوحه الثانيه الحاجه الاولي,JO
1235,يا رب تضل تضحك طول هيك بتتحول نيجاتيف بوسيتيف,JO
1236,حبيتك بالتلاته حصريا انغامي,JO
1237,مبروك يزيد المكان ابداع وتطور بكن,JO
1238,عرض الـ الريد بول طقم رؤيا اللي طقم مقرف مصطنع,JO
